,0
enhanced,0.001046100134063933
demonstrate,0.0010439939529446236
review,0.0010432744228817694
broad,0.0010393880198180043
yuen_kwok,0.001034908198092271
host,0.001023761143421635
enjuanes,0.0010160590076265224
threat,0.0010085589006253982
stefan,0.000999327372378225
lacking,0.0009950648567342304
recent,0.0009943115557765286
development,0.000992727381418493
clinical,0.0009868955623402013
leading,0.0009795240325315081
chan_kwok,0.0009781684017042714
yee,0.0009735907026704619
respiratory coronavirus,0.0009660995524129562
evidence,0.0009499833045228642
fold,0.0009417512157184592
inhibitors,0.0009414709058068156
humans,0.0009395606705276337
type interferon,0.0009316494835808823
conserved,0.0009305067496246741
zhang,0.0009237299583534042
lu,0.0009162200575827486
baric,0.0009139590845774237
arabia,0.0009050358495404642
enjuanes_luis,0.0009011595108779005
china,0.0008878425799789019
interferon ifn,0.0008789891447659101
2004,0.0008736231791088626
covs,0.0008699331918148262
syndrome sars,0.000869835891635545
main,0.000858528657867121
specimens,0.0008572333981387693
chain reaction,0.0008553958025656419
date,0.000854667541081933
kwok,0.0008467508165225459
mainly,0.0008431614146346181
woo_patrick,0.0008373923921836678
antibody,0.0008371238023025706
license_ccby,0.0008358469900219185
tract,0.0008328338870756427
processes,0.0008286633829687766
surveillance,0.0008236539682180221
mutants,0.0008222337090185022
yuen,0.0008211927324614103
hepatitis virus,0.0008178962395199975
27,0.0008109010757380998
highly,0.0008101522080937789
interferon,0.0008099319805861697
reservoir,0.0008064354802123607
reveal,0.0008049637521983824
hcovs,0.0007979648688770988
finding,0.0007931386762425359
outbreak,0.0007928989396157307
endoplasmic,0.000784185167683936
host innate,0.0007809530449259612
ling,0.0007801895796677816
source,0.0007788372989380396
essential,0.0007776903218956674
activity,0.0007765498356325143
global,0.0007677095089545872
rottier,0.0007665223326590215
bats,0.000764192245493559
live,0.0007633320181781639
rna synthesis,0.0007627585755240772
inhibitor,0.0007618696857935295
transcriptional,0.0007543558667951165
drosten_christian,0.0007500881666917253
coronavirus sars cov,0.0007489099771115463
bcv,0.0007470764392441484
neutralizing antibodies,0.0007466847551940353
te,0.0007433106285603258
liu,0.0007370142555021658
woo,0.0007333856318006844
pathway,0.0007330648591921954
neurotropic,0.0007305524031528205
assembled,0.0007301783261845524
hepatitis,0.0007287483550216605
bearing,0.0007263747017556261
50,0.0007261300162146333
hcov,0.0007249614355046416
relevant,0.0007246963239142758
chen,0.0007238365832974955
wild type,0.0007237928308147064
techniques,0.0007219202354824331
understand,0.0007198651319036888
sera,0.0007130966988689149
hosts,0.0007107666518945938
species,0.0007063504944626812
evaluation,0.000705525019063696
proteins,0.0007050709210758359
human coronavirus nl63,0.0007048167183328624
surface,0.0007013891407777816
avian,0.0007012297485134488
strain,0.0007006238349097965
FORD_0_aisQ_Q4,0.0007001372309199934
causing,0.0006975220825239614
chang,0.0006967146266986607
knowledge,0.0006940877590301583
related,0.0006940587759746125
merscov infection,0.0006888957431687154
cov spike,0.000687822329243049
did,0.0006875929356464962
molecules,0.0006828815659954712
infections,0.0006794767266664346
diagnostic,0.0006790373065920321
envelope protein,0.0006768039263095623
accumulation,0.0006751924476365197
showing,0.0006745920681445161
andrew,0.0006707140354952992
individuals,0.000670588880507653
pathology,0.0006696140827999701
tan,0.00066362750382257
hospital,0.0006632845468223919
host cell,0.0006616965689851758
specificity,0.000654607361279488
epidemic,0.0006541281025483125
modified,0.0006519226148843996
blocked,0.0006501075586477673
229e,0.0006489860669850736
remained,0.0006477313410075476
surprisingly,0.0006453329960702692
higher,0.0006414330314148765
dynamics,0.0006367608291631382
cause,0.0006364968914364947
longer,0.0006348861152141888
2003,0.0006256443449272898
pcr,0.0006234165436064679
illness,0.0006205150925056599
li,0.0006195164530191612
james,0.000619040726094246
mark,0.0006181806828499561
likely,0.0006163798627174154
joo,0.0006133600448994192
type,0.0006059397637612328
stranded,0.0006059196941793482
vivo,0.0006056131474153538
died,0.000604077470606047
observations,0.0006034967925572745
produce,0.0006023466990653735
change,0.0006005728100926672
anti,0.0005970893712407016
FORD_0_ford_30200,0.0005939933094241728
measures,0.0005920214561798292
determine,0.0005918295817824634
protein,0.0005884777399558648
yung,0.0005856246306505511
interacts,0.0005851173723835144
limit,0.0005849799229278245
lau,0.0005810743446790881
origin,0.0005809019411267976
expression,0.0005806271158757264
central nervous cns,0.0005783296910234649
effects,0.0005740205211626213
binds,0.0005734517857117224
xiang,0.0005729320477324063
independent,0.0005718953816068582
conformation,0.0005701417392378405
children,0.0005700876317448092
targets,0.0005698569947913167
resulting,0.0005691176846584404
responses,0.0005687967058096378
stanley,0.0005687858384262573
mechanisms,0.0005681655552402068
relative,0.0005675601580964543
domain,0.0005674774999238912
infect,0.0005672544589322117
features,0.0005635201152397973
contribute,0.0005613640274089284
graham,0.0005603414510144404
importantly,0.0005590217879348817
recognition,0.0005574902514882304
substrate,0.0005571021053947925
angiotensinconverting,0.0005569432443940433
fecal,0.0005547252477337544
hypothesis,0.0005531813066365656
purified,0.0005515343409911807
determinant,0.0005502269536890521
particles,0.0005500202550834338
rna viruses,0.0005492036121404389
role,0.0005491319113832149
airway,0.0005487596017003195
human coronavirus,0.0005468989955591432
pneumonia,0.0005450023051211452
probably,0.0005432869053211663
affected,0.0005410530631293583
formed,0.0005337528961722426
enteric,0.0005337138445120544
patrick,0.0005335727874092198
coronavirus sars,0.00053217794701333
truncated,0.0005298509362410821
indicate,0.0005293185398414743
escherichia coli,0.0005280779966341386
zheng,0.0005270971569114109
heptad repeat,0.0005267065015302231
secondary,0.0005248798651221583
blot,0.0005240603743258488
nucleic acid,0.0005233440364842523
innate,0.0005229559813509583
van_der,0.0005229500082304105
lower respiratory,0.0005207116615258289
results showed,0.0005198300037851248
overall,0.0005193958136610156
mutations,0.0005179032432336318
sarscov spike,0.0005176693711716584
highlight,0.000517060306474169
coronavirus nl63,0.0005162244260397129
11,0.0005159158834363046
poon,0.0005126170834406373
order,0.0005123322843917068
appeared,0.0005116596442462405
circulating,0.000508315163430852
cytokines,0.0005063087193463757
terminus,0.0005035026514255694
emerged,0.0004998718155987624
length,0.0004993098844677116
e6 cells,0.0004977039990442807
antigenic,0.0004952451793906551
WoSkategorie_0_obor_MICROBIOLOGY_SCIE,0.0004950371369505652
zhou,0.0004924611397827751
chan_kwok_hung,0.0004922226829766341
times,0.0004906387126866024
infection,0.0004897809014868589
mammalian,0.00048810200359935245
strategy,0.00048808161129477176
specific,0.0004874950178164987
develop,0.0004869263013177693
mrna,0.000486887826174202
receptor binding,0.00048675896332463523
timothy,0.000485650296059878
spike protein,0.00048499231608412205
laboratory,0.0004829942761641146
point,0.00048286670558465535
nt,0.00048227991937704456
cterminal,0.0004812707460433902
recombination,0.0004803970573069527
methods,0.0004793486410709192
nl63,0.0004792792745333994
cov infection,0.00047829005812678743
controlled,0.00047707779479696795
homology,0.0004758125513477476
selective,0.0004755780430629894
accessory,0.0004747378626093811
protease,0.00047455066171931933
crucial,0.00047427006922038815
FORD_0_ford_10700,0.00047295027733635373
chi,0.00047065067583324676
worldwide,0.00047051494359229995
mouse hepatitis,0.0004701611484225265
feline,0.0004701343642093589
report,0.00047013152529304576
form,0.0004690896261832689
pathogenesis,0.00046545019718171536
baker,0.00046491708031188043
engineered,0.0004643246713855792
coronavirus replication,0.0004615194701108302
motifs,0.0004610094390594925
facilitate,0.0004604893211086252
cov protein,0.00045951330158307545
stable,0.0004588545954123689
journal_J_Vet_Med_Sci,0.00045874612829830476
signaling,0.00045691132706551893
analyses,0.0004561954570729314
coronaviruses,0.0004557857980458091
family,0.00045553492379417723
yuan,0.00045537571153656214
demonstrated,0.0004536586755271622
WoSkategorie_0_obor_MULTIDISCIPLINARY_SCIENCES_SCIE,0.00045270527965559943
rapid,0.00045230122055740074
provides,0.00045109519784970867
current,0.00045021181243921584
small,0.00045011151738230654
24,0.00044950443398825217
method,0.0004472037020729818
number,0.00044580516862080955
respiratory syndrome mers,0.00044497924598483105
reverse genetics,0.0004448355393283796
investigation,0.0004447864843272213
nervous,0.0004446431276903609
journal_Emerg_Microbes_Infect,0.00044397195694924135
care,0.00044331462840317486
journal_Biochemical_and_Biophysical_Research_Communications,0.0004420585473440844
indicated,0.00044194729943886123
real,0.00044070752587396957
kinase,0.0004385250656344898
severe respiratory,0.0004380015805641266
syndrome coronavirus sarscov,0.00043733679101607656
nonstructural protein,0.0004362058992366603
christian,0.0004356539183836917
amino,0.00043561180656552094
addition,0.0004340275529956246
murine hepatitis,0.0004322100500544457
gastroenteritis virus,0.00043129682650983313
cell,0.00042853048484417657
avian coronavirus,0.0004254753095432371
developed,0.0004250301965532724
terminal,0.00042451013497689003
attractive,0.0004237405385560473
europe,0.0004232816472513541
interactions,0.0004230433033395483
days,0.00042175094564964093
cells,0.00042142844819251615
reservoirs,0.00042098748087857687
respiratory viruses,0.0004209565544925552
respiratory syndrome sars,0.0004207742394323783
africa,0.00041917955386478194
cycle,0.0004191052866557167
possibly,0.00041905098247020986
insights,0.0004179893814311722
yuen_kwok_yung,0.00041560203293820473
supplementary material available,0.00041469643876883435
mhv,0.0004143202592608729
directly,0.00041431927587683127
respiratory tract infections,0.00041389658005008324
heptad,0.000413519137238664
failure,0.0004122677978210408
coronavirus infectious,0.0004120814518867197
virus,0.00041027701505266426
sun,0.0004097681895907454
pandemic,0.00040974114940723423
pathogens,0.00040939763688062396
journal_Virus_Research,0.00040930316620126675
understood,0.0004084953007667226
pathogenic,0.00040773060692624367
reticulum,0.0004075279655353466
challenge,0.00040672330066616807
involved,0.0004063432163081986
information,0.0004062561784205303
subsequent,0.00040609164772402743
immune,0.0004045512909261924
bovine coronavirus,0.00040445910100576026
enzymes,0.00040351055421158834
accessory proteins,0.0004022261875447714
contrast,0.00040136300035417607
replicase,0.0004005912082675284
saudi,0.0003989132384594898
lin,0.00039833138834112486
animals,0.00039717048601620717
bronchitis,0.00039693450248854604
diversity,0.00039666823562918633
associated coronavirus,0.0003966245073181223
FORD_0_impactQ_Q4,0.00039645097523671215
generate,0.0003957074910041747
identify,0.0003954727994698447
soluble,0.0003932995189504629
later,0.0003929636842981166
major,0.00039208985627061407
pseudotyped,0.00039059087640603847
mild,0.0003901408528785792
demyelination,0.00038876146554706954
virulent,0.0003887427734911196
hong_y,0.00038728673426936485
proteases,0.00038716116734104967
used,0.0003870792603442098
targeted,0.0003861011040710167
identity,0.00038573884500427895
jhm,0.00038496778108127876
journal_mBio,0.00038490772762076185
ace2,0.0003846275479444913
coronavirus hcov,0.0003828430880583349
suspected,0.00038242375617684554
cases,0.0003797384980893886
sarscov infection,0.0003786519909314925
1b,0.0003777448990827743
online version,0.00037687195707548893
hospitalized,0.0003753810183836238
arabian peninsula,0.00037180713472237197
mortality,0.0003715385975563952
rna,0.00037034121072445936
underlying,0.0003678326132238732
13,0.00036717282618317436
control,0.00036711356171560753
residues,0.00036604369801916686
calves,0.0003655637862124368
correlated,0.00036540328167189125
tao,0.0003647116662066644
growth,0.00036321101253387986
substitutions,0.00036176216975443014
cns,0.00036101440884180074
journal_Epidemiol_Infect,0.0003608130112129002
assay,0.0003572817941756802
critical,0.00035727844930151975
nucleic,0.00035598913224734006
genomic rna,0.00035508484929879555
outcomes,0.00035508099774667
ming,0.00035501905357773143
dogs,0.00035496983436810326
responsible,0.00035474259425303823
identified,0.0003546904576515234
mass,0.00035399574375177297
serine,0.00035191117085982054
types,0.0003507805994767132
high levels,0.000350368956224908
liang,0.0003501481262256597
haagmans_bart,0.0003468553957852407
ali,0.000346335230138929
central nervous,0.0003462844736491928
collected,0.0003459985824991381
assembly,0.00034598188268964797
coronaviral,0.0003458260857163595
providing,0.00034362263301754493
needed,0.00034337666335357216
hku1,0.00034318422459821114
vincent,0.0003430706809572263
trypsin,0.0003430337689742603
prevention,0.0003422055378332156
general,0.0003418522084301854
liver,0.00033985229408553107
nucleus,0.00033892452659482324
mouse hepatitis virus,0.0003388761640974101
polyproteins,0.00033869548186779173
coronavirus,0.0003376654506714623
e6,0.00033747926492916006
tool,0.0003370399611480792
targeting,0.00033691643952187976
functions,0.0003368221458335918
data,0.00033561659847400615
population,0.0003350595237067732
systemic,0.0003349054836069463
WoSkategorie_0_obor_INFECTIOUS_DISEASES_SCIE,0.0003345559689074939
vitro,0.0003327889468778686
infectious bronchitis,0.00033215194367506196
mutant,0.0003315926121317254
promote,0.0003312088870404951
nsp3,0.0003311724418843551
peptide,0.00033115780448356646
lee,0.0003306654264701427
various,0.0003291490686205973
causative,0.0003271904694427867
highest,0.00032709720013004826
viral,0.0003269675364340226
spike glycoprotein,0.00032433213337304415
low,0.00032347729477604447
experimental,0.0003221330511779533
encephalomyelitis,0.0003218382136070417
FORD_0_ford_30100,0.00032082653570772126
antigen,0.0003205287466502977
presence,0.0003201535569332796
cov infections,0.0003199965535668121
months,0.0003198000976116791
furthermore,0.00031966016987819174
corresponding,0.00031957536937090333
heterologous,0.0003193085769765086
early,0.0003192952485886303
25,0.0003176338361202926
partially,0.00031750105120708803
lung,0.00031715552866630416
world,0.00031517382839624854
long,0.00031430318316142265
upper,0.00031280342775117764
immunity,0.0003127821523162866
pathways,0.0003120757008879733
assess,0.0003119461783284289
residue,0.00031155904862930397
WoSkategorie_0_obor_GENETICS__HEREDITY_SCIE,0.00031151645415126056
drugs,0.00031105423115516164
iii,0.0003107937087937062
feces,0.0003107445360167931
indirect,0.0003107343198948892
WoSkategorie_0_obor_BIOPHYSICS_SCIE,0.00031052453435943464
luis,0.00031020030843550614
polymerase chain reaction,0.0003096078810485316
23,0.00030907558998035815
outbreaks,0.00030803997797059716
assessed,0.00030688181334284317
oc43,0.00030684784786317096
peak,0.0003066246846945251
structures,0.00030626533690108815
38,0.00030613387565934955
transgenic,0.0003056479790562927
bind,0.0003053209138763992
rapidly,0.00030488849993733097
particular,0.0003046259354133641
deletions,0.0003042887523276013
infectious,0.0003042753776889278
tumor,0.00030362600694524775
cell surface,0.00030351594505606023
young,0.0003008552240765958
infected,0.00030049313541081877
infectious bronchitis virus,0.00030007944812642813
WoSkategorie_0_obor_PATHOLOGY_SCIE,0.0002998896778073569
2015,0.0002984734925391365
3clpro,0.00029786712118695544
having,0.00029722740073955033
tissue,0.00029661701671160703
syndrome coronavirus sars,0.0002959857430476746
kda,0.00029492572880470026
evolutionary,0.00029481954825837114
infectious disease,0.0002945152294841634
mediates,0.0002941947707348589
coronavirus fcov,0.0002933295390341719
kwok_hung,0.0002932749836426077
amino acids,0.00029256350477607806
phosphorylation,0.0002923295939254479
response,0.0002918073055812538
mice,0.00029079782738368443
results,0.00029032264107055404
benjamin,0.00028924279761420216
additionally,0.0002892262784307677
complete,0.0002879304106408059
green,0.00028741899990186015
journal_The_American_Journal_of_Pathology,0.00028698292407555384
positions,0.00028668190190699684
journal_Can_J_Infect_Dis_Med_Microbiol,0.00028611824601406494
sequence analysis,0.0002860110338843995
jean,0.00028537240454944884
risk,0.000285248546087522
prior,0.00028485746702578747
process,0.0002835775924794836
sites,0.00028346181223971655
zhao,0.00028292976738357223
data suggest,0.00028285213052990735
diverse,0.0002827775692453649
background,0.00028235249301527984
sample,0.00028204918225702895
public,0.00028072068896988286
structural protein,0.0002805424535846658
david,0.0002804811285529119
isolates,0.000280224174897822
respiratory illness,0.00027978197705904424
production,0.0002796450802033326
journal_The_Veterinary_Journal,0.0002790705088259975
confirm,0.0002789943599185314
WoSkategorie_0_obor_MEDICINE_GENERAL__INTERNAL_SCIE,0.000278187575580697
wild,0.0002779711659404851
s1,0.0002778111424030244
relatively,0.0002771385459036535
tail,0.00027691422772174154
saudi arabia,0.0002765854953126983
age,0.0002752516767522286
antiviral activity,0.0002750387915061674
lau_susanna,0.00027495972612487596
expressing,0.00027485403454918203
genome,0.00027258869024988756
generation,0.00027121580422826113
lack,0.0002704280441297366
epitope,0.00027035033442783486
studies,0.000270117175423823
correlation,0.0002697070323124567
important,0.00026920470289900917
agents,0.0002682455479477373
mrnas,0.0002651028110918741
testing,0.0002635726585073031
influenza virus,0.00026261130627218193
structural,0.00026200364626204693
areas,0.0002618275938021187
polypeptide,0.00026166968943713896
introduced,0.00026142432203017104
cd4,0.00026087992623666413
drug,0.0002606301912127793
FORD_0_ford_40300,0.0002603275183443224
concentration,0.00025998158893532185
susanna,0.0002597702362642096
proposed,0.00025943510489732084
cellcell,0.0002592095531091006
recently,0.00025758905261149786
journal_Journal_of_Biological_Chemistry,0.00025745155764510334
isolated,0.00025629761813091516
stephen,0.0002543026754491254
parental,0.000254293072316496
subunit,0.0002534313688244691
journal_Epidemiology_and_Infection,0.00025289635463207003
nasal,0.00025274612749010423
thomas,0.0002522437041210681
22,0.00025170274515112437
index,0.00025165125578205746
cytokine,0.0002514393100813207
fang,0.0002512937978842347
isolation,0.00025109910998984906
characterization,0.0002506496182866943
selected,0.0002506153302635454
organ,0.0002504511547754442
tract infections,0.0002504408676839531
journal_American_Journal_of_Infection_Control,0.0002501903108815727
kong,0.0002500760391333475
loop,0.00024970279204739325
presented,0.00024968465141468035
treatment,0.00024967667496710554
infectious peritonitis,0.0002492562628740245
ho,0.0002487738697120667
showed,0.0002483407686386103
rectal,0.00024703323428774824
acids,0.00024692896121782337
study,0.00024632912529051195
quantitative,0.00024630955703635324
generated,0.000245958020462809
infected cells,0.000245192138677564
required,0.0002447245629200017
period,0.00024451648687693586
result,0.0002443075525498802
short,0.0002439561674841506
exposure,0.00024362713720993385
nsp1,0.00024330758429733847
unknown,0.00024280415274544948
min,0.0002423399518073966
conducted,0.00024230834069817627
journal_Journal_of_Medical_Virology,0.00024222145319707282
appears,0.00024148616234597855
kidney,0.00024136496968413758
journal_Journal_of_Feline_Medicine__Surgery,0.00024128627540388612
coronaviruses covs,0.00024120493581084135
possible,0.00024091024877206178
WoSkategorie_0_obor_BIOCHEMISTRY__MOLECULAR_BIOLOGY_SCIE,0.00024027650920790055
distinct,0.00024026073732694934
clearance,0.00023982431781278705
detection,0.00023979053703320348
intracellular,0.0002390959109001256
vesicles,0.00023860975269794616
core,0.00023838499071338507
WoSkategorie_0_aisQ_Q1,0.00023837951797607023
lesions,0.00023817668020354065
apoptosis,0.0002375058572352623
serve,0.0002373438034355667
mediate,0.00023709974048742065
hung,0.00023700895402744548
ying,0.00023649494784417407
shi,0.0002357050480420273
chemical,0.00023491507183374824
determinants,0.00023482080859326806
virus ibv,0.0002346559170975562
useful,0.00023439639794623147
roles,0.00023243442384695087
rt pcr,0.0002322149846177874
reported,0.0002321708638292362
sars coronavirus sars,0.00023195602882780948
available authorized,0.00023041797129174727
yu,0.00023026380577896536
partial,0.0002299866542256457
transfected,0.00022967368256369635
wide,0.00022937060652152886
requires,0.00022922090090589384
60,0.00022920397645565438
ma,0.0002288972071330653
epidemiological,0.00022797013323268674
series,0.00022754724074951834
field,0.00022687302408872304
journal_Journal_of_Virological_Methods,0.00022680235539124664
large,0.0002254297939382401
lipid,0.00022501827921707734
3a,0.00022492437598043493
constructed,0.0002243193642000309
feline infectious,0.00022422126025154222
mouse,0.00022407460806261474
separate,0.0002227790511941511
efficiency,0.00022261973963544555
spread,0.0002225071436590642
genetically,0.0002223080256273671
fragment,0.00022227911201839714
peptidase,0.00022225204039611003
angiotensinconverting enzyme ace2,0.00022224149207315924
lower respiratory tract,0.00022198172851830352
despite,0.0002217919398406977
aa,0.00022173583176301255
assays,0.00022147885405411936
human respiratory,0.0002213806138010573
zhu,0.0002213779655268739
approximately,0.00022070448065056187
demyelinating,0.00022047366933999557
fatal,0.00022029451276354105
vero e6,0.00022021108982310945
real time,0.00021975489152584329
group,0.00021895847058147046
cdna,0.0002187049808528891
loss,0.00021794864321508073
43,0.00021752613403582167
cats,0.0002172619408376214
newly,0.00021705494455928064
currently,0.0002162007641889113
absence,0.0002161809161962285
gastroenteritis virus tgev,0.00021612071070248816
sufficient,0.00021585979137639456
coronavirus mouse,0.00021559129964064623
greater,0.00021553820765539983
elicited,0.00021492655752602615
spike,0.00021491464238847162
peritonitis fip,0.00021470905223351552
cov replication,0.00021470549771710645
help,0.00021446699324579452
lungs,0.0002141632727714813
involvement,0.00021330443557122833
dipeptidyl peptidase,0.00021318999172456897
require,0.00021313387424191094
detailed,0.00021287654822480496
conditions,0.00021251720309889112
sequence,0.0002121834616718774
cat,0.00021151359090757784
journal_Bioorganic__Medicinal_Chemistry_Letters,0.00021147290856503854
polymerase chain,0.0002112998015077923
molecule,0.00021125663822851206
time,0.0002112261262959382
taken,0.00021069560117435937
nucleotide,0.0002103349409738238
syndrome mers,0.0002097265074633295
unclear,0.00020956556825919327
influence,0.00020828051360292997
material available,0.00020790782830495011
supported,0.00020773643893476088
especially,0.00020650593708481838
inhibitory,0.0002063716295695863
mechanism,0.00020613501673947605
membrane,0.00020573014300912857
nucleotides,0.00020564822705734206
journal_Infect_Chemother,0.0002056478970025074
following,0.00020550791505049188
journal_Sci_Rep,0.00020545858878470526
fatality,0.0002050137635892637
korea,0.0002049415797076683
virus entry,0.00020390469902578198
reduce,0.00020345919885750877
protected,0.0002030525992576638
relationship,0.00020228179496779687
localization,0.00020213573610249617
codon,0.00020209668389155653
jan,0.00020165227756604182
WoSkategorie_0_obor_ANESTHESIOLOGY_SCIE,0.00020154773171992545
mean,0.00020132617192430684
identification,0.00020123109084297305
gastroenteritis,0.00020049828304971557
available,0.0001998639517612265
tropism,0.00019977043177902615
journal_Viral_Immunology,0.00019943189048352478
include,0.00019942452751455831
combination,0.00019915970563343628
set,0.0001991299679686936
fulllength,0.0001985732827301704
design,0.00019821977306568267
virion,0.00019809259956153144
findings,0.00019776276759084923
previous,0.00019725925394196677
hong kong,0.00019701258458487345
therapeutics,0.00019693769978327638
chronic,0.0001966190725545858
shen,0.0001954347576283082
detected,0.00019492556921192755
bound,0.0001946191471172554
journal_Journal_of_Clinical_Microbiology,0.0001943082620358129
different,0.00019394130401117563
neutralizing antibody,0.00019367976705956903
collectively,0.0001932283482476966
effective,0.00019256386106998626
WoSkategorie_0_obor_VETERINARY_SCIENCES_SCIE,0.00019256162069458533
occur,0.00019193842815969295
contains,0.00019162602418482298
deaths,0.00019108579143673195
elisa,0.0001905026248084761
healthy,0.00019040985485567412
repeat,0.00018890199035945194
amplified,0.0001885104158393145
viral envelope,0.00018838952756495463
increase,0.0001881638484160803
license_ccbyncsa,0.0001876847958071995
potential,0.00018744534637058708
peptides,0.00018690393527799747
recombinant viruses,0.0001866854695409722
years,0.00018658081127349954
journal_Bioorganic__Medicinal_Chemistry,0.00018657612861963473
strongly,0.00018608361075400897
recombinant,0.0001856992575938149
clinical signs,0.00018558169233661096
additional,0.0001855432204277319
provided,0.00018502335455851385
journal_BMC_Genomics,0.00018428069552594716
phylogenetic analysis,0.0001839532173838157
highly conserved,0.00018363758996351912
rt,0.0001832171640737433
effectively,0.00018308231839763377
michael,0.00018282309600694855
motif,0.000182648722731565
included,0.0001823062989153698
jiang,0.0001817562374742054
ding,0.00018154904935417006
