,0
smallanimal model,0.0008967769917224828
camels_y,0.0008874994925926029
virion envelope proteins,0.000883666877242957
infection_y,0.0008829412100064494
leukopenia,0.0008796273749768106
batcov hku9,0.0008774952991004006
transmission_y,0.0008733843822486328
quantifying,0.0008710013920143245
rna recombination,0.0008674165905822409
calpain,0.0008656049472185441
human coronavirus isolates,0.0008635511304654967
vaccines_y,0.0008581384010331175
severe acute respiratory,0.0008573682228091494
small envelop e membrane m,0.0008505390169221003
antiviral response genes,0.0008495306375135561
pathway_y,0.0008485779057014005
enzyme labeling,0.0008440310436509482
nonspreaders spreaders,0.0008439001764788248
days_y,0.0008414887921149289
using,0.000836870958278925
single nucleotide deletion,0.0008338210764938632
hdpp4 ki mouse,0.0008336950969719636
immunohistochemistry,0.0008334769439794532
sars coronavirus_y,0.000833400345868972
mouse hepatitis virus mhv strain a59 mhva59,0.0008301935581885197
encodes_y,0.0008277797445527869
brain mesenchyme cytokinechemokine,0.0008273494711439062
viruses_y,0.0008251975244458371
brushborder membrane protein,0.0008238599254913291
endosomal cysteine proteases,0.0008225212019870233
injected,0.0008216445751173352
cases_y,0.0008185917769806107
complement fixing,0.0008170928730469554
postnasal discharge,0.0008165924484280329
cov are enveloped rna viruses,0.0008136883856737191
interferon response,0.0008121899308334786
molecular evidence,0.0008088065358316508
purified protein,0.0008068155157614191
intranasal infection,0.0008065552801439612
organ system,0.0008008057614140844
region_y,0.0007988019993255528
permissive cells,0.0007979667259849246
spread2,0.0007972080202966309
present,0.0007951507571105139
coronavirus mers cov,0.0007944576161653269
bcov rbcv wd,0.0007924103498239286
fc receptors,0.0007906837140096117
pyridine noxide derivatives,0.0007906471742561077
slcov s protein,0.0007901774853707476
constitutional symptoms,0.0007885918316778409
therapy_x,0.0007858936784168542
tested_y,0.000784275852543553
nonstructural protein nsp 14 bacterially expressed forms,0.0007742989936600879
saudi arabia_y,0.0007740613728454731
important,0.000773533533210948
neuropathogenesis,0.0007732790051049737
extrapulmonary dissemination,0.0007722084578165939
respiratory tract_y,0.0007720730989374363
flanking sequence,0.0007712512631459014
compensation,0.000770818628594052
liver titres,0.0007697733502717927
dromedary camels_y,0.0007683573593869683
coronavirus merscov methods,0.0007658260182230988
klhyt motif,0.0007654700789627358
primary replication site,0.0007638245210313047
bronchial bln lymph nodes,0.0007636142780112766
residues_y,0.0007555847221853944
comparan,0.0007517665900050269
coronaviruses_y,0.0007512638167154086
experimentally_x,0.0007501427962223904
sirnasilencing,0.0007485387910173047
major viral structural proteins,0.0007450365693308991
hospital_y,0.0007449286513659835
cathepsin b ctsb,0.0007441503299205189
humanmouse hybrids,0.0007437607144030174
cov mrnas,0.0007432772615859101
seattle children,0.0007416548158989292
mouse hepatitis virus_y,0.0007397032057096102
ace2 molecules,0.0007360243038523292
responses_y,0.000733644575612029
transcriptionregulating motif,0.0007335939668103506
particles_x,0.000733286163048537
biological activity,0.000732772882805226
spikebearing pseudoviruses,0.0007320516610284329
reporterreplicase,0.0007315983678565672
sk,0.0007310677485450283
specific_y,0.0007302593044336148
spread_y,0.0007284067896141398
model_y,0.0007261050220246126
methods_y,0.000726004990491286
suggesting,0.0007236565580627616
positive_y,0.0007236525803257332
replication_y,0.0007233867260170184
containing,0.0007229031281503237
severe_y,0.0007172458138922249
receptorbinding site,0.0007170438223616789
global_y,0.0007144417400152456
previous,0.0007093119524206905
activity_y,0.0007058759193529499
antifeline coronavirus fcov antibodies recombinant fcov nucleocapsid protein rnp,0.0007037377187442407
mice_y,0.0007031993721918994
genome leadermrna junction sequences,0.0007018678371297782
nuclear factor kappa b,0.0007013328858029359
assembly polymerase chain reaction,0.0006985244038274228
procoagulation molecule fibrinogenlike protein 2 p  008,0.0006979045333287433
virus transmission pathways,0.0006961590289180065
sars cov_y,0.0006932502064799417
factor_y,0.0006930993356859821
cellular doublestranded rnabinding protein,0.0006909352421323343
infected_y,0.0006893490865680463
demonstrated,0.0006868548845644945
regimen,0.0006866709226867538
coronavirus sarscov infection,0.0006860142271775964
upper respiratory tract infections,0.0006840792001835592
k6c,0.0006840688934998877
indicated,0.0006824470854872983
primary healthcare centres,0.000682383161418346
structural profiling,0.0006814918398960981
group_y,0.0006794797905512254
adult dairy cows,0.0006792573995004293
respiratory pathogen,0.0006782238266287129
evolution route,0.0006768028298400952
membrane_y,0.00067655077192883
fatal_y,0.0006756176839603584
acute respiratory syndrome_y,0.0006742583819398293
effective_y,0.0006731644081901705
double,0.0006716045095947947
structures_y,0.0006709576519700773
evidence_y,0.0006701177320189519
active domain,0.00066964826810043
dna vaccine,0.0006680864143330003
complex_y,0.0006679011491810558
positivestrand rna viruses,0.0006668130716860071
invariant phenylalanine,0.0006657535574736195
reverse genetic approach,0.0006651315204793193
studies_y,0.0006624143263407465
nasal mucosa trachea bronchi bronchioli,0.0006582512788769622
multifocal mononuclear cell interstitial pneumonitis,0.0006559539602102897
middle eastern camels,0.0006546273282832353
data_y,0.0006536411522215049
revealed,0.0006532041605920967
children_y,0.000652728605001103
nextgeneration vaccines,0.0006516782687934239
candidate,0.000651611384375555
viral polypeptide cleavage function,0.0006509636070673625
interpretation,0.000648103319086931
potential_y,0.0006479081244558539
endoplasmic reticulum rer,0.0006470759302796052
chinese horseshoe bats,0.0006467920781008188
mouse hepatitis coronavirus mhv s e m,0.0006461476463691896
especially,0.0006446405845187793
spike_y,0.0006427067974685579
produced,0.0006408553023173356
provide,0.0006406368300806378
sars-cov-infected cells,0.0006404971168356946
gcm3 neuraminidase,0.0006396831868063001
nt test,0.0006394443749803477
sufficient,0.0006387215726785579
nterminal polyprotein papainlike proteinase plp1 cleavage site,0.000637956412510906
spreading,0.000637955926820918
agglutinated,0.0006375100346210009
neuraminidasetreated,0.0006357714376363551
nucleoside analogue gs5734 remdesivir,0.0006347067758730551
evolutionary_y,0.0006323784659839084
nucleotide_y,0.0006313671418715092
assembly_y,0.0006290082841595702
animal application,0.0006272420091699846
e coli expressed n protein,0.0006269774539881676
observed_y,0.0006261489114840773
eukaryotic rna surveillance pathway,0.0006255869499328942
mers cov infection_y,0.0006237670465258222
immune_y,0.0006236314709226721
enzyme 2,0.000623098861085145
high secretions,0.000622697434626995
host cell_y,0.0006220356912947174
derived,0.0006220161393429663
primary bonemarrowderived macrophages,0.0006219267485140952
interferon_y,0.0006217078686656676
diagnosis_y,0.0006196395496797419
balayage,0.0006195772369066558
ic,0.0006188089461073971
method_y,0.0006180861340452973
immunogenic molecules,0.0006171831136322231
coronavirus sarsassociated coronavirus sarscov,0.0006168622220875327
mouse_y,0.0006163084960592771
surface protein,0.0006154986327698653
develop,0.0006131268393966866
recently,0.0006112855604872473
military medical city,0.0006111646569272775
coronavirus 229e infections,0.0006109617081114259
minnesota,0.000609576634157842
health_y,0.0006072438722288288
genetic_y,0.0006050880410328954
predisposed,0.0006041449594666564
hydrocortisone,0.0006021645858629972
dissected,0.0006012972441278454
periodic outbreaks,0.0006003028805864391
ability,0.0006002172611685698
acute diarrhoea,0.0006002076027524148
ii,0.0005990217233783205
study_y,0.000598773001991659
no renal impairment,0.000598075423533602
knowledge_y,0.0005975288422929676
reference hcovoc43 virus rocatcc,0.0005965359702822516
hcov229e hcovoc43 sarscov,0.0005961337838761478
collectively,0.0005956327256668409
16,0.0005926918703324682
new,0.0005925142300767102
sarscov12345,0.0005917605262503195
significant_y,0.0005917048426517102
coronavirus merscov infection,0.0005914960169762559
cebp homologous protein,0.0005905448988895912
slaughterhouse workers,0.000589867933016336
mouse hepatitis virus mhv infection,0.0005896804215638901
play,0.0005873650130737022
cov infection_y,0.0005869797744685996
coronavirus spike glycoprotein,0.0005846349114772244
aminopeptidase n an ectoenzyme,0.0005838159106522865
dpp4 protein,0.0005832689947685649
presence_y,0.000580757759851072
tissue culture growth,0.0005801212563185791
epidemic_y,0.0005792754152467873
transfected 293ft cells,0.000577348539776154
reading,0.0005762693636582804
neutralizing_y,0.0005757353878837238
heavy seasonal,0.0005750739944590087
10,0.0005743693541757725
bovine coronavirus_y,0.0005727603618274871
h52,0.0005727553979533391
investigated_y,0.0005726053217984881
receptor molecule angiotensinconverting enzyme 2 ace2,0.0005725043992116937
sodium hypochlorite,0.0005723217736736713
statistical analyses,0.0005721640080417734
murine glycoprotein receptor ceacam1a,0.0005716740244253211
human coronavirus nl63 hcovnl63,0.000569814008871718
synthetic dna vaccine,0.0005693699073359059
report_y,0.0005681842783248701
coronaviral cell,0.0005675055634461012
structural_y,0.0005672202587325585
respiratory tract illness,0.0005660808379685106
multivariable model,0.0005650534251214735
chain,0.0005648227227903752
passive death,0.0005625542931860275
significantly,0.0005617108458462694
uvinactivated purified sarscov,0.0005607966152193565
amino_y,0.0005593224293139005
genome_y,0.0005584199436770499
antigen_y,0.0005570369362989478
isolated_y,0.000555112545222946
tract_y,0.0005550364045532368
95,0.0005548170305162132
antiviral pathways,0.0005537509488745078
large_y,0.0005520996744733813
cov infections_y,0.0005506830726385201
assays_y,0.0005501784037111801
chemokine receptor 3 cxcr3,0.0005499808619126699
assay_y,0.0005489124164212935
low_y,0.0005475427230674554
treatment symptom,0.0005452989326921819
targets_y,0.0005444878799325338
animal_y,0.0005440607066236615
viral replication_y,0.0005431970569755474
mers coronavirus_y,0.0005422700740910633
medicinal plants,0.0005405871055597331
functional_y,0.0005396031688542131
hydrophobic amino terminus rnas transcribed,0.0005381046341670663
contact_y,0.0005380558093121572
autoimmune tcell,0.0005380362983750482
pcr_y,0.0005379082563846198
proinflammatory cytokine interleukin il6,0.0005376832126100398
homologous interference,0.0005365606271309233
vaccine_y,0.0005338791591775706
nasal_y,0.0005334849299947988
spike protein_y,0.0005323958496128358
temporal pattern,0.0005319341312828769
similar,0.0005315189204609285
fujian china,0.0005309640592115934
comprehensive analysis,0.000529660996735678
unique_y,0.000529171392567139
enzymelinked immunosorbent assay,0.000526704507725102
multiplication sites,0.000526615173916754
obtained,0.0005261642638991302
wildtype di rna ne1 rna,0.0005256774991943182
singlecycle growth assays,0.0005251880994340664
protein_y,0.0005245773556825845
augmentation,0.0005243269790980781
old age,0.0005235462381115469
immune responses_y,0.0005226607988042292
rna_y,0.0005217445303754306
hku4cov 3clpro,0.0005208991976999071
culture_y,0.0005206201891095803
pathogenesis structural proteins,0.0005176883194854021
cycle,0.0005168753398309466
masstype vaccine strains,0.0005165302354321586
medical center hcovemc,0.0005161418643890871
able,0.0005151887720745444
level_y,0.000514156501007447
laboratory_y,0.0005140897972883402
mediated,0.0005132562706064817
second,0.0005132560217644669
restimulation,0.0005125779529442563
information_y,0.0005121634090367342
immunofluorescence microscopy,0.0005120635608855162
rna viruses_y,0.0005107462980325779
cdna_y,0.0005094628881242818
public_y,0.000509338536234238
strongly,0.0005074173460567185
e6_y,0.0005073068578530615
polymerase chain reaction pcr testing,0.0005062081864492368
range,0.0005060378313675449
threat_y,0.0005053703649883388
attachment_x,0.0005052688463902911
case_y,0.0005050170301121246
including,0.0005044731865872041
worldwide_y,0.0005023376230383862
greater_y,0.0005015143613205556
eukaryotic rna,0.0005011979666593239
mx1,0.0005006287493124354
paradigm,0.0005002825936644632
tropism_y,0.0005001968667926729
saudi,0.0004990225685150045
virus interpretation,0.000497614846349579
disease pathogenesis,0.000497252068569391
highly,0.0004968267957317887
unprotected birds,0.0004954523904349501
inoculated_y,0.000494792379533785
review_y,0.0004940662861685255
host factor,0.0004937346643721212
environments,0.0004932307361558443
proteins_y,0.0004926183884576117
populations_y,0.0004923672955592273
generated,0.0004908684922351887
clinical radiological,0.0004897032364755405
systems_y,0.0004895443403955244
exon proofreading,0.0004888697676618186
kinase_y,0.0004880985050010358
interferon ifn_y,0.00048746449458902117
antiviral cytokines,0.00048688206282072427
fold,0.00048606941411930444
upregulated,0.000485690947204344
cell_y,0.0004846421406106087
experimental_y,0.00048438315805608776
peak,0.0004828644243297528
domains_y,0.00048280667601385255
viral rna replicase polyproteins,0.00048000130047640957
neurological symptoms,0.00047878219153178275
helper mhva59 rnas,0.00047772917659031944
signaling_y,0.0004772278250332954
sars coronavirus sars,0.0004768033520002707
open,0.00047659873463392336
myocardial,0.0004764896666882801
virion nucleocapsid protein pp60,0.0004757142803818617
mouse dpp4 locus,0.0004751071949461351
ibv italy,0.0004749721047154643
research_y,0.0004745567319637926
patients_y,0.0004742431166916705
inhibiting_x,0.00047395926503768964
chronic,0.00047314730077028356
cell surface_y,0.00047277053553998466
confirmed,0.00047256926961567624
hepatitis virus mhv_y,0.00047256622086150243
reservoirs_y,0.00047193589193861497
isolates_y,0.0004719281794744888
potentials,0.00047125909862816235
vero,0.0004707526466687965
phylogenetic_y,0.0004701111975631219
illness_y,0.00046849564331718677
animals_y,0.00046819481567299004
quantitative analysis,0.00046796352582544396
comparison_y,0.00046704272621591957
camel pastoralists,0.00046618846262091
porcine blood leukocytes,0.0004657704109775056
antibodies_y,0.00046513605272694163
amino acid_y,0.00046499684250490283
agent_y,0.000464283740725717
mutant_y,0.000464014535750383
evolved,0.0004636489210929122
demonstrate,0.00046329572196081493
surveillance_y,0.00046288776267589205
levels_y,0.0004624867536163458
strain_y,0.000461883837622654
makkah,0.00046182139563169083
s2_y,0.0004616035884791305
viral inactivation methods,0.0004611779707113673
nondenaturing gel system,0.0004611063926516477
outcome_x,0.00046108838601796153
bats_y,0.00046082090947607553
factors_y,0.00046059598200402156
residue_y,0.0004603011050763524
sarscov spike,0.0004602586593607533
independent_y,0.0004592190729693142
cells_y,0.0004562665452305109
involved,0.00045606548489983466
arabia,0.0004554317456560582
cell culture supernatant,0.00045494888451667084
pandemic_y,0.00045458633947033795
human coronavirus_y,0.0004541589434523392
cell culture_y,0.0004529542639292915
disease_y,0.00045155738542534995
region of human myelin basic protein,0.00045138855726611834
oc43_y,0.0004504576055060913
particles_y,0.00044990624380883393
36,0.0004486968962203124
bearing,0.00044854234518321775
suggest,0.00044848865083849435
firefly luciferase,0.00044798841125472425
immune therapeutic,0.0004466852060125287
gastroenteritis_y,0.00044660473390280536
oglycosylated virus,0.00044640329279853276
serummediated neutralizing activity,0.00044564323825484827
barrier methods,0.00044545046378525294
murine_y,0.0004447686500702659
identified_y,0.00044465266186998945
pathogen_y,0.00044435628093988813
rsv influenza virus,0.0004440661742093624
performed,0.0004433711382841837
hab18gcd147 further,0.00044302127730883804
main,0.00044208515061754897
possible,0.00044203641862071636
nt_y,0.0004406961977761983
high,0.0004406523952241524
increasing_y,0.0004402782311658465
response_y,0.00043917667458902597
coronavirus sarscov nucleocapsid proteinbased enzymelinked immunosorbent assay elisa,0.0004381225153942914
evolution_y,0.00043798115987134136
potentially,0.00043739263481788054
coronavirus sars_y,0.00043727152254569626
detect_y,0.0004365379817390985
s1_y,0.0004361725583952554
occurred,0.00043593788217263443
protein gene_y,0.00043581316488627896
observations_y,0.00043539175518163677
peptide_y,0.0004351633515459274
pathogenic_y,0.0004342833998823329
development_y,0.000433907855911854
purified_y,0.0004328308048577161
causative agent_y,0.0004326414678411415
membrane m protein,0.00043263366355137056
design_y,0.00043208701572450096
electron microscopy_y,0.0004315427557547393
hku1_y,0.0004311313489565628
tissue_y,0.00043051251050789515
feline immunodeficiency antibodies,0.00043041797084000756
nterminally truncated,0.00042963247524053166
day_y,0.00042882934960350374
care_x,0.00042867458103181824
infectious peritonitis_x,0.00042867288781874886
collected,0.000428392211921914
known_y,0.00042831213565146324
expression_y,0.0004282294708981697
korea_y,0.00042815093866362065
human immunodeficiency virus type 1sars s,0.00042707293985858
s gene,0.0004267258740375434
bat_y,0.00042629472016124446
early_y,0.0004259403933365168
chemokine receptor 2,0.0004253806297675804
phenotype_y,0.0004251064608504381
effect_y,0.0004247084653540066
cov nucleocapsid antigen,0.00042455402923306546
coronavirus bcov,0.0004242849032928042
nterminally truncated akap7,0.00042365143452150215
limited_y,0.00042361399746900354
bronchitis_y,0.00042318537445781043
mechanism_y,0.00042295226977230984
available,0.00042283960146078666
mouse hepatitis_y,0.0004226929236683992
acid_y,0.00042264949132938005
form_y,0.00042255434380436747
2012,0.0004223779507366282
suicide attempt,0.00042212807056544977
b2 cc50  ,0.0004213769509778512
cellular membranes,0.0004199944457018221
analysis_y,0.0004199941549375521
exchange assay,0.00041970780451016596
12,0.0004189377742694054
order,0.0004187247855281129
acids_y,0.00041864097443261014
higher_y,0.00041848513421478204
rate_y,0.00041842906853678237
robust_y,0.00041841151803456136
syndrome sars,0.0004182036579264009
role,0.00041759131347885245
swabs_y,0.00041715472023032664
causes,0.0004167916958889106
support,0.0004159861853238269
gene initiation codon,0.0004151869396013257
bronchitis virus ibv,0.00041516752686431555
broad,0.00041447665592322285
replicase_y,0.0004143474164626373
ds,0.00041300767268701315
emergence_y,0.00041282355236316274
prevalence_y,0.0004103813574151903
nervous_y,0.0004097175989972643
large open reading frame,0.00040780379026935986
receptor binding_y,0.0004076657417634407
medical,0.00040741924336804415
necrosis_y,0.0004060707169384496
function_y,0.0004056547721129316
putative coding sequences,0.0004052760388030643
closely related,0.0004052027491351058
compared_y,0.0004051038716950506
regions_y,0.00040502136526013506
hepatitis virus_y,0.00040501295438121474
nsp14 exoribonuclease exon,0.0004045968739950205
respiratory syndrome sars,0.00040353459553771066
described,0.0004033712895287042
addition,0.0004032703938809085
polyproteins_y,0.0004026361145298255
infectious bronchitis_y,0.0004026348000854845
t cell chemoattractant chemokine cxcl10 interferoninducible protein 10 kda,0.000402515757728308
currently,0.00040187269560757887
epithelial_y,0.00040169705676588357
upper_y,0.0004014153357482479
consensus heptameric intergenic sequence uacucaaac,0.0004012744914367143
glycoprotein trimer,0.0004004993695197393
period_y,0.0004004961528576151
virus mhv,0.00040025044890288865
linear relationship,0.00040010027936419673
point,0.00039997658868137586
porcine delta coronavirus,0.00039963687043036427
2003,0.00039854095902508343
healthcare,0.00039798567898285383
avian coronavirus_y,0.00039707408218574175
hcov229e strains,0.0003969575743829399
different,0.0003958393905739236
merscov replicase,0.0003956118603219733
wild,0.0003950575106569458
interferogenic,0.0003949508385406534
sensitive_y,0.00039469535607398695
little,0.0003945710154213289
pathogens_y,0.0003945530157945166
online version article,0.0003944640382303186
22,0.00039414841010149913
silverbacked jackal,0.0003933049903042301
emerging,0.00039329535920915477
represents,0.00039288861425923
dogs_y,0.0003928341153441424
detectable_y,0.00039274717434331467
virus entry_y,0.0003925584577500614
thought,0.00039125839451825716
amino acids_y,0.00039117882663185645
rectal_y,0.0003905427391830108
conserved_y,0.00039032293971608627
60,0.00039027278422753913
chimeric spike gene,0.0003897534884948736
phylogentic analysis,0.0003897263176057999
host_y,0.0003894744856483118
site_y,0.00038913546486081903
virus infection_y,0.00038911531577706107
small_y,0.00038856006180729434
infectious_y,0.00038812565715752443
related,0.00038789204601369023
transfected_y,0.000387862473538185
type_y,0.0003840925745902435
serum specimens,0.00038321237879164764
reading frame_y,0.0003832119045814501
number,0.00038308645972504794
homology_y,0.0003822917456489716
virulence_y,0.00038211064980475933
reverse_y,0.000381536878612221
specificity_y,0.0003813350262354888
post_y,0.00038129959525081927
rp3,0.0003807451913917223
oral lactobacillus casei l casei vaccine,0.0003803612538966544
synthetic,0.0003798374068752836
syndrome coronavirus sarscov,0.0003790269411946403
coronavirus sarscov_y,0.00037902516529186685
respiratory syndrome mers,0.00037885556200284177
conducted,0.00037861117485815015
respiratory tract infections_y,0.0003778136388582047
largemedium herds,0.000377274450880162
mhv_y,0.00037557705617496164
antibody_y,0.0003753446124020115
source_y,0.00037469349400591663
mutation_y,0.00037463350571505775
express_y,0.0003745234970743411
responsible,0.00037449330712115646
molecular_y,0.00037440835275123134
inhibition_y,0.00037384922049830954
multinucleated giant cells,0.0003729441100993557
public health_y,0.00037213782921625873
contain,0.0003712247986320109
origin_y,0.00037114797324632354
quantitative_y,0.00037095240875779326
recent_y,0.0003696635662609239
upper respiratory_y,0.0003695971178403565
respectively,0.0003693525505789727
required,0.0003693426625506048
primary_y,0.0003692851976391782
dependent_y,0.00036877942833278104
tgev_y,0.0003685241910499867
genetics_y,0.00036841816919739256
line_y,0.0003680456652941773
significantly higher_y,0.00036789581902760477
mild_y,0.0003668112519807395
selective,0.0003657720003502427
identify,0.0003657414338688212
seasonality,0.00036535885873607214
receptor binding domain_y,0.00036532770032838646
process_y,0.000365298177705589
lethal_y,0.00036409520158817794
spike glycoprotein_y,0.0003638384934321121
determined,0.0003634679175200663
crystal structure_y,0.00036344296938757966
gene_y,0.00036342473355766805
located,0.0003633675600996162
key,0.00036289989301351537
viral rna_y,0.00036254038213881143
membrane protein_y,0.0003623810892938027
p6,0.00036222428793263544
data suggest,0.00036159636488708924
tgev infection,0.00036097969909689587
immunofluorescence assay ifa,0.00036068571398979575
229e_y,0.0003604122095854766
bovine_y,0.0003600429247077986
nonstructural_y,0.00035976390354770305
genes_y,0.00035963498087336843
individuals_y,0.00035864727888028873
influenza virus_y,0.0003582485679771411
entry_y,0.00035785263815540816
receptor_y,0.0003576562729878623
neutralizing mabs,0.00035719790237453346
30,0.0003569187333514997
ergic localization,0.000356798960437936
viral_y,0.0003566875418882921
pathogenesis_y,0.00035663972487222557
glycoproteins_y,0.00035604520201259376
proposed,0.0003560031280238124
bronchitis virus,0.00035598366531919376
tissues_y,0.0003558952990163994
previously,0.00035561899896266485
specimens_y,0.00035538696445486196
recognition_y,0.00035386349547340845
remains,0.0003538197107443287
11,0.0003537713372042239
jhm strain,0.0003534261581330572
virus replication_y,0.0003530856858744874
work,0.00035260189696004885
neutralizing antibodies_y,0.00035174192416292515
inhibitor_y,0.00035146394106054887
titer_y,0.00035084745706764566
anti_y,0.0003508092242359869
metagenomic techniques,0.0003507147431594833
arabian peninsula_y,0.0003504872896589769
serum_y,0.00035018621985941236
respiratory disease_y,0.0003497124992166953
context_y,0.00034830651253469437
putative,0.00034784944805776164
healthy_y,0.00034746691870841587
treatment_y,0.00034617724187534433
lower_y,0.0003461347224937768
jhm_y,0.00034556949094748763
targeting_y,0.0003443148183265045
encephalitis_y,0.0003440980252656376
did,0.00034396741932422333
cause,0.00034386770069983266
modified_y,0.0003437994746178921
intracellular vesicles,0.0003437547655955123
vitro,0.00034344862878957764
conformational_y,0.00034330658622426844
shape,0.00034314944638380785
coronavirus avian infectious bronchitis virus,0.0003427789073679846
delayed_y,0.00034247182926882614
associated,0.00034200965974458687
mainly,0.0003407572028585
surface_y,0.00034057997207831425
medical research council,0.00033988427031743097
infected cells_y,0.0003398774783054321
enteric_y,0.00033943381262848023
single-particle cryo-electron microscopy,0.00033935633874062276
common,0.0003382912898151175
reduced_y,0.00033821285504724124
activities_y,0.00033801908930184023
results showed,0.00033762577910920145
recombinant_y,0.00033714097729265857
detection_y,0.00033714068614725955
sarscov protein_y,0.0003370209244364737
titers_y,0.0003361736047790568
encephalomyelitis_y,0.0003360956811906695
nervous cns,0.0003360419561277261
shown,0.00033594208861555764
nasopharyngeal_y,0.00033580426802558066
diversity_y,0.0003349207605073358
measured_y,0.0003348662530242876
onset_y,0.00033468577931563615
assess_y,0.00033447763441215873
clinic,0.0003344438930529703
rt pcr,0.00033443359594202156
outbreaks_y,0.0003341132104330941
production_y,0.0003337377340019016
ibv_y,0.0003333593015109185
highly conserved,0.0003332245018934453
having,0.00033311379724015785
human cov 229e exon activesite mutants,0.00033309680628437126
avian_y,0.00033300528570935216
studied,0.00033289659266121113
conclusions_y,0.0003328185288620955
induced_y,0.0003322552072901164
recombinant viruses_y,0.00033216917402543273
covhku1 branch,0.00033206646784899945
forms_y,0.0003310365414069358
cell lines_y,0.00033065530586882155
severity_y,0.00033061865171395914
roles,0.0003305157654006625
reduction_y,0.00033018162021585765
induces_y,0.00032986476822562816
indicate,0.0003298154123824587
virions_y,0.00032950440596276053
concentrations_y,0.0003291808972029561
relationship_y,0.0003290996132108419
gene sgmrna transcription,0.00032882331194383286
hepatitis_y,0.00032845130310588724
sars cov protein,0.00032801638841485446
direct,0.00032784511342315954
encoding_y,0.0003278271474384417
species_y,0.0003278193047504204
cell-culture-adapted strains,0.00032774245037360485
differential_y,0.00032733215724904083
feline leukaemia virus,0.00032705570314789964
ty-batcov hku4/pi-batcov hku5,0.000326849335284803
examined_y,0.0003266173685298099
candidates_y,0.00032646146244230017
ergic/golgi membranes,0.00032600937078998903
feline infectious peritonitis_y,0.00032588560517461896
various,0.0003253645805230994
active_y,0.00032517018817440136
outcome_y,0.0003251258152289645
syndrome coronavirus sars,0.00032510089790081326
understand,0.00032459026335435377
